#,,,,,,,,
agency_cd,site_no,datetime,timezone,Gage Height [ft],Discharge [cfs],Temperature [degrees C],Turbidity [FNU],Flooding
USGS,14206950,12/9/2015 0:15,PST,8.51,916,,,0
USGS,14206950,12/9/2015 0:30,PST,8.7,955,,,0
USGS,14206950,12/9/2015 0:45,PST,8.83,983,,,0
USGS,14206950,12/9/2015 1:00,PST,8.94,1010,12.9,36.4,0
USGS,14206950,12/9/2015 1:15,PST,9.07,1030,,,0
USGS,14206950,12/9/2015 1:30,PST,9.07,1030,,,0
USGS,14206950,12/9/2015 1:45,PST,9.13,1050,,,0
USGS,14206950,12/9/2015 2:00,PST,9.13,1050,12.8,33.4,0
USGS,14206950,12/9/2015 2:15,PST,9.1,1040,,,0
USGS,14206950,12/9/2015 2:30,PST,9.25,1070,,,0
USGS,14206950,12/9/2015 2:45,PST,9.29,1080,,,0
USGS,14206950,12/9/2015 3:00,PST,9.29,1080,12.8,29.2,0
USGS,14206950,12/9/2015 3:15,PST,9.39,1100,,,0
USGS,14206950,12/9/2015 3:30,PST,9.49,1130,,,0
USGS,14206950,12/9/2015 3:45,PST,9.58,1150,,,0
USGS,14206950,12/9/2015 4:00,PST,9.59,1150,12.7,30.7,0
USGS,14206950,12/9/2015 4:15,PST,9.77,1190,,,0
USGS,14206950,12/9/2015 4:30,PST,9.83,1200,,,0
USGS,14206950,12/9/2015 4:45,PST,9.89,1220,,,0
USGS,14206950,12/9/2015 5:00,PST,9.95,1230,12.6,33.5,0
USGS,14206950,12/9/2015 5:15,PST,10.06,1260,,,0
USGS,14206950,12/9/2015 5:30,PST,10.05,1260,,,0
USGS,14206950,12/9/2015 5:45,PST,10.06,1260,,,0
USGS,14206950,12/9/2015 6:00,PST,10.01,1250,12.5,35.9,0
USGS,14206950,12/9/2015 6:15,PST,10.09,1260,,,0
USGS,14206950,12/9/2015 6:30,PST,9.98,1240,,,0
USGS,14206950,12/9/2015 6:45,PST,9.94,1230,,,0
USGS,14206950,12/9/2015 7:00,PST,9.94,1230,12.4,36.9,0
USGS,14206950,12/9/2015 7:15,PST,9.91,1220,,,0
USGS,14206950,12/9/2015 7:30,PST,9.89,1220,,,0
USGS,14206950,12/9/2015 7:45,PST,9.79,1200,,,0
USGS,14206950,12/9/2015 8:00,PST,9.78,1190,12.4,36,0
USGS,14206950,12/9/2015 8:15,PST,9.69,1170,,,0
USGS,14206950,12/9/2015 8:30,PST,9.68,1170,,,0
USGS,14206950,12/9/2015 8:45,PST,9.58,1150,,,0
USGS,14206950,12/9/2015 9:00,PST,9.52,1130,12.3,36.6,0
USGS,14206950,12/9/2015 9:15,PST,9.51,1130,,,0
USGS,14206950,12/9/2015 9:30,PST,9.42,1110,,,0
USGS,14206950,12/9/2015 9:45,PST,9.34,1090,,,0
USGS,14206950,12/9/2015 10:00,PST,9.32,1090,12.2,34.8,0
USGS,14206950,12/9/2015 10:15,PST,9.21,1070,,,0
USGS,14206950,12/9/2015 10:30,PST,9.15,1050,,,0
USGS,14206950,12/9/2015 10:45,PST,9.06,1030,,,0
USGS,14206950,12/9/2015 11:00,PST,9.02,1020,12.2,36.8,0
USGS,14206950,12/9/2015 11:15,PST,8.94,1010,,,0
USGS,14206950,12/9/2015 11:30,PST,8.91,1000,,,0
USGS,14206950,12/9/2015 11:45,PST,8.82,981,,,0
USGS,14206950,12/9/2015 12:00,PST,8.7,955,12.1,34.9,0
USGS,14206950,12/9/2015 12:15,PST,8.61,937,,,0
USGS,14206950,12/9/2015 12:30,PST,8.61,937,,,0
USGS,14206950,12/9/2015 12:45,PST,8.57,928,,,0
USGS,14206950,12/9/2015 13:00,PST,8.46,905,12,32.8,0
USGS,14206950,12/9/2015 13:15,PST,8.4,893,,,0
USGS,14206950,12/9/2015 13:30,PST,8.31,875,,,0
USGS,14206950,12/9/2015 13:45,PST,8.18,848,,,0
USGS,14206950,12/9/2015 14:00,PST,8.14,840,12,33.8,0
USGS,14206950,12/9/2015 14:15,PST,8.04,821,,,0
USGS,14206950,12/9/2015 14:30,PST,7.96,805,,,0
USGS,14206950,12/9/2015 14:45,PST,7.83,779,,,0
USGS,14206950,12/9/2015 15:00,PST,7.76,766,11.9,36,0
USGS,14206950,12/9/2015 15:15,PST,7.71,756,,,0
USGS,14206950,12/9/2015 15:30,PST,7.65,745,,,0
USGS,14206950,12/9/2015 15:45,PST,7.54,724,,,0
USGS,14206950,12/9/2015 16:00,PST,7.5,716,11.8,36.6,0
USGS,14206950,12/9/2015 16:15,PST,7.38,694,,,0
USGS,14206950,12/9/2015 16:30,PST,7.32,683,,,0
USGS,14206950,12/9/2015 16:45,PST,7.3,679,,,0
USGS,14206950,12/9/2015 17:00,PST,7.16,653,11.8,38.3,0
USGS,14206950,12/9/2015 17:15,PST,7.04,632,,,0
USGS,14206950,12/9/2015 17:30,PST,7.01,626,,,0
USGS,14206950,12/9/2015 17:45,PST,6.96,617,,,0
USGS,14206950,12/9/2015 18:00,PST,6.91,608,11.7,39.3,0
USGS,14206950,12/9/2015 18:15,PST,6.78,586,,,0
USGS,14206950,12/9/2015 18:30,PST,6.72,575,,,0
USGS,14206950,12/9/2015 18:45,PST,6.73,577,,,0
USGS,14206950,12/9/2015 19:00,PST,6.61,556,11.6,40.4,0
USGS,14206950,12/9/2015 19:15,PST,6.57,550,,,0
USGS,14206950,12/9/2015 19:30,PST,6.5,538,,,0
USGS,14206950,12/9/2015 19:45,PST,6.36,514,,,0
USGS,14206950,12/9/2015 20:00,PST,6.32,508,11.5,39,0
USGS,14206950,12/9/2015 20:15,PST,6.25,496,,,0
USGS,14206950,12/9/2015 20:30,PST,6.21,490,,,0
USGS,14206950,12/9/2015 20:45,PST,6.09,470,,,0
USGS,14206950,12/9/2015 21:00,PST,6.04,462,11.4,39.3,0
USGS,14206950,12/9/2015 21:15,PST,5.96,450,,,0
USGS,14206950,12/9/2015 21:30,PST,5.89,439,,,0
USGS,14206950,12/9/2015 21:45,PST,5.8,425,,,0
USGS,14206950,12/9/2015 22:00,PST,5.72,413,11.4,37.9,0
USGS,14206950,12/9/2015 22:15,PST,5.69,408,,,0
USGS,14206950,12/9/2015 22:30,PST,5.61,396,,,0
USGS,14206950,12/9/2015 22:45,PST,5.52,382,,,0
USGS,14206950,12/9/2015 23:00,PST,5.45,372,11.2,36.1,0
USGS,14206950,12/9/2015 23:15,PST,5.35,357,,,0
USGS,14206950,12/9/2015 23:30,PST,5.28,347,,,0
USGS,14206950,12/9/2015 23:45,PST,5.19,334,,,0
USGS,14206950,12/10/2015 0:00,PST,5.14,327,11.2,35.8,0
USGS,14206950,12/10/2015 0:15,PST,5.04,313,,,0
USGS,14206950,12/10/2015 0:30,PST,4.99,308,,,0
USGS,14206950,12/10/2015 0:45,PST,4.95,302,,,0
USGS,14206950,12/10/2015 1:00,PST,4.9,295,11.1,34.7,0
USGS,14206950,12/10/2015 1:15,PST,4.83,286,,,0
USGS,14206950,12/10/2015 1:30,PST,4.81,283,,,0
USGS,14206950,12/10/2015 1:45,PST,4.84,287,,,0
USGS,14206950,12/10/2015 2:00,PST,4.84,287,11,33.6,0
USGS,14206950,12/10/2015 2:15,PST,4.83,286,,,0
USGS,14206950,12/10/2015 2:30,PST,4.79,280,,,0
USGS,14206950,12/10/2015 2:45,PST,4.8,282,,,0
USGS,14206950,12/10/2015 3:00,PST,4.83,286,10.8,32.5,0
USGS,14206950,12/10/2015 3:15,PST,4.82,284,,,0
USGS,14206950,12/10/2015 3:30,PST,4.8,282,,,0
USGS,14206950,12/10/2015 3:45,PST,4.78,279,,,0
USGS,14206950,12/10/2015 4:00,PST,4.74,274,10.7,33.7,0
USGS,14206950,12/10/2015 4:15,PST,4.79,280,,,0
USGS,14206950,12/10/2015 4:30,PST,4.84,287,,,0
USGS,14206950,12/10/2015 4:45,PST,4.81,283,,,0
USGS,14206950,12/10/2015 5:00,PST,4.8,282,10.6,30.1,0
USGS,14206950,12/10/2015 5:15,PST,4.85,288,,,0
USGS,14206950,12/10/2015 5:30,PST,4.87,291,,,0
USGS,14206950,12/10/2015 5:45,PST,4.92,298,,,0
USGS,14206950,12/10/2015 6:00,PST,4.92,298,10.4,31.7,0
USGS,14206950,12/10/2015 6:15,PST,4.92,298,,,0
USGS,14206950,12/10/2015 6:30,PST,4.97,305,,,0
USGS,14206950,12/10/2015 6:45,PST,5,309,,,0
USGS,14206950,12/10/2015 7:00,PST,5.26,344,10.3,31.1,0
USGS,14206950,12/10/2015 7:15,PST,5.24,342,,,0
USGS,14206950,12/10/2015 7:30,PST,5.28,347,,,0
USGS,14206950,12/10/2015 7:45,PST,5.35,357,,,0
USGS,14206950,12/10/2015 8:00,PST,5.53,384,10.1,39.9,0
USGS,14206950,12/10/2015 8:15,PST,5.58,391,,,0
USGS,14206950,12/10/2015 8:30,PST,5.62,397,,,0
USGS,14206950,12/10/2015 8:45,PST,5.64,400,,,0
USGS,14206950,12/10/2015 9:00,PST,5.64,400,10,41.1,0
USGS,14206950,12/10/2015 9:15,PST,5.65,402,,,0
USGS,14206950,12/10/2015 9:30,PST,5.68,407,,,0
USGS,14206950,12/10/2015 9:45,PST,5.67,405,,,0
USGS,14206950,12/10/2015 10:00,PST,5.68,407,10,37,0
USGS,14206950,12/10/2015 10:15,PST,5.66,404,,,0
USGS,14206950,12/10/2015 10:30,PST,5.71,411,,,0
USGS,14206950,12/10/2015 10:45,PST,5.7,410,,,0
USGS,14206950,12/10/2015 11:00,PST,5.68,407,10,33.3,0
USGS,14206950,12/10/2015 11:15,PST,5.69,408,,,0
USGS,14206950,12/10/2015 11:30,PST,5.69,408,,,0
USGS,14206950,12/10/2015 11:45,PST,5.68,407,,,0
USGS,14206950,12/10/2015 12:00,PST,5.67,405,10.1,39.2,0
USGS,14206950,12/10/2015 12:15,PST,5.68,407,,,0
USGS,14206950,12/10/2015 12:30,PST,5.64,400,,,0
USGS,14206950,12/10/2015 12:45,PST,5.68,407,,,0
USGS,14206950,12/10/2015 13:00,PST,5.69,408,10.1,36.5,0
USGS,14206950,12/10/2015 13:15,PST,5.7,410,,,0
USGS,14206950,12/10/2015 13:30,PST,5.76,419,,,0
USGS,14206950,12/10/2015 13:45,PST,5.77,420,,,0
USGS,14206950,12/10/2015 14:00,PST,5.72,413,10,38.1,0
USGS,14206950,12/10/2015 14:15,PST,5.74,416,,,0
USGS,14206950,12/10/2015 14:30,PST,5.81,426,,,0
USGS,14206950,12/10/2015 14:45,PST,5.84,431,,,0
USGS,14206950,12/10/2015 15:00,PST,5.82,428,10.1,33.8,0
USGS,14206950,12/10/2015 15:15,PST,5.84,431,,,0
USGS,14206950,12/10/2015 15:30,PST,5.86,434,,,0
USGS,14206950,12/10/2015 15:45,PST,5.89,439,,,0
USGS,14206950,12/10/2015 16:00,PST,5.83,429,10.1,33,0
USGS,14206950,12/10/2015 16:15,PST,5.82,428,,,0
USGS,14206950,12/10/2015 16:30,PST,5.87,436,,,0
USGS,14206950,12/10/2015 16:45,PST,5.81,426,,,0
USGS,14206950,12/10/2015 17:00,PST,5.82,428,10,34.2,0
USGS,14206950,12/10/2015 17:15,PST,5.79,423,,,0
USGS,14206950,12/10/2015 17:30,PST,5.74,416,,,0
USGS,14206950,12/10/2015 17:45,PST,5.72,413,,,0
USGS,14206950,12/10/2015 18:00,PST,5.7,410,10,34.2,0
USGS,14206950,12/10/2015 18:15,PST,5.66,404,,,0
USGS,14206950,12/10/2015 18:30,PST,5.62,397,,,0
USGS,14206950,12/10/2015 18:45,PST,5.61,396,,,0
USGS,14206950,12/10/2015 19:00,PST,5.58,391,10,31.7,0
USGS,14206950,12/10/2015 19:15,PST,5.54,385,,,0
USGS,14206950,12/10/2015 19:30,PST,5.49,378,,,0
USGS,14206950,12/10/2015 19:45,PST,5.46,374,,,0
USGS,14206950,12/10/2015 20:00,PST,5.41,366,9.9,30.4,0
USGS,14206950,12/10/2015 20:15,PST,5.37,360,,,0
USGS,14206950,12/10/2015 20:30,PST,5.34,356,,,0
USGS,14206950,12/10/2015 20:45,PST,5.29,349,,,0
USGS,14206950,12/10/2015 21:00,PST,5.27,346,9.9,29,0
USGS,14206950,12/10/2015 21:15,PST,5.22,339,,,0
USGS,14206950,12/10/2015 21:30,PST,5.21,337,,,0
USGS,14206950,12/10/2015 21:45,PST,5.17,331,,,0
USGS,14206950,12/10/2015 22:00,PST,5.12,324,9.8,30.5,0
USGS,14206950,12/10/2015 22:15,PST,5.08,319,,,0
USGS,14206950,12/10/2015 22:30,PST,5.08,319,,,0
USGS,14206950,12/10/2015 22:45,PST,5.07,317,,,0
USGS,14206950,12/10/2015 23:00,PST,5.07,317,9.7,26.8,0
USGS,14206950,12/10/2015 23:15,PST,5.05,315,,,0
USGS,14206950,12/10/2015 23:30,PST,5.02,310,,,0
USGS,14206950,12/10/2015 23:45,PST,4.99,308,,,0
USGS,14206950,12/11/2015 0:00,PST,4.97,305,9.7,25.8,0
USGS,14206950,12/11/2015 0:15,PST,4.98,306,,,0
USGS,14206950,12/11/2015 0:30,PST,4.96,303,,,0
USGS,14206950,12/11/2015 0:45,PST,4.96,303,,,0
USGS,14206950,12/11/2015 1:00,PST,4.89,294,9.6,27.6,0
USGS,14206950,12/11/2015 1:15,PST,4.89,294,,,0
USGS,14206950,12/11/2015 1:30,PST,4.82,284,,,0
USGS,14206950,12/11/2015 1:45,PST,4.79,280,,,0
USGS,14206950,12/11/2015 2:00,PST,4.76,276,9.5,25.7,0
USGS,14206950,12/11/2015 2:15,PST,4.71,270,,,0
USGS,14206950,12/11/2015 2:30,PST,4.67,264,,,0
USGS,14206950,12/11/2015 2:45,PST,4.62,258,,,0
USGS,14206950,12/11/2015 3:00,PST,4.57,251,9.5,24.4,0
USGS,14206950,12/11/2015 3:15,PST,4.52,245,,,0
USGS,14206950,12/11/2015 3:30,PST,4.51,243,,,0
USGS,14206950,12/11/2015 3:45,PST,4.46,237,,,0
USGS,14206950,12/11/2015 4:00,PST,4.43,234,9.5,24.6,0
USGS,14206950,12/11/2015 4:15,PST,4.41,232,,,0
USGS,14206950,12/11/2015 4:30,PST,4.37,226,,,0
USGS,14206950,12/11/2015 4:45,PST,4.34,223,,,0
USGS,14206950,12/11/2015 5:00,PST,4.3,218,9.4,23.7,0
USGS,14206950,12/11/2015 5:15,PST,4.29,216,,,0
USGS,14206950,12/11/2015 5:30,PST,4.26,212,,,0
USGS,14206950,12/11/2015 5:45,PST,4.25,211,,,0
USGS,14206950,12/11/2015 6:00,PST,4.21,206,9.4,23.9,0
USGS,14206950,12/11/2015 6:15,PST,4.18,202,,,0
USGS,14206950,12/11/2015 6:30,PST,4.17,201,,,0
USGS,14206950,12/11/2015 6:45,PST,4.16,200,,,0
USGS,14206950,12/11/2015 7:00,PST,4.11,194,9.4,22.7,0
USGS,14206950,12/11/2015 7:15,PST,4.09,191,,,0
USGS,14206950,12/11/2015 7:30,PST,4.09,191,,,0
USGS,14206950,12/11/2015 7:45,PST,4.06,188,,,0
USGS,14206950,12/11/2015 8:00,PST,4.03,184,9.4,24.3,0
USGS,14206950,12/11/2015 8:15,PST,4.01,181,,,0
USGS,14206950,12/11/2015 8:30,PST,4.01,181,,,0
USGS,14206950,12/11/2015 8:45,PST,4,180,,,0
USGS,14206950,12/11/2015 9:00,PST,3.98,178,9.4,21.5,0
USGS,14206950,12/11/2015 9:15,PST,3.96,175,,,0
USGS,14206950,12/11/2015 9:30,PST,3.96,175,,,0
USGS,14206950,12/11/2015 9:45,PST,3.95,174,,,0
USGS,14206950,12/11/2015 10:00,PST,3.95,174,9.4,20.9,0
USGS,14206950,12/11/2015 10:15,PST,3.98,178,,,0
USGS,14206950,12/11/2015 10:30,PST,3.96,175,,,0
USGS,14206950,12/11/2015 10:45,PST,3.99,179,,,0
USGS,14206950,12/11/2015 11:00,PST,4,180,9.3,21.2,0
USGS,14206950,12/11/2015 11:15,PST,4.02,183,,,0
USGS,14206950,12/11/2015 11:30,PST,4.01,181,,,0
USGS,14206950,12/11/2015 11:45,PST,4.02,183,,,0
USGS,14206950,12/11/2015 12:00,PST,4.03,184,9.3,20,0
USGS,14206950,12/11/2015 12:15,PST,4.03,184,,,0
USGS,14206950,12/11/2015 12:30,PST,4.04,185,,,0
USGS,14206950,12/11/2015 12:45,PST,4.06,188,,,0
USGS,14206950,12/11/2015 13:00,PST,4.05,186,9.3,19.9,0
USGS,14206950,12/11/2015 13:15,PST,4.04,185,,,0
USGS,14206950,12/11/2015 13:30,PST,4.07,189,,,0
USGS,14206950,12/11/2015 13:45,PST,4.06,188,,,0
USGS,14206950,12/11/2015 14:00,PST,4.08,190,9.3,19,0
USGS,14206950,12/11/2015 14:15,PST,4.1,193,,,0
USGS,14206950,12/11/2015 14:30,PST,4.11,194,,,0
USGS,14206950,12/11/2015 14:45,PST,4.15,199,,,0
USGS,14206950,12/11/2015 15:00,PST,4.16,200,9.3,18.7,0
USGS,14206950,12/11/2015 15:15,PST,4.21,206,,,0
USGS,14206950,12/11/2015 15:30,PST,4.24,210,,,0
USGS,14206950,12/11/2015 15:45,PST,4.27,214,,,0
USGS,14206950,12/11/2015 16:00,PST,4.34,223,9.3,19.6,0
USGS,14206950,12/11/2015 16:15,PST,4.45,237,,,0
USGS,14206950,12/11/2015 16:30,PST,4.57,251,,,0
USGS,14206950,12/11/2015 16:45,PST,4.67,264,,,0
USGS,14206950,12/11/2015 17:00,PST,4.78,279,9.3,27.3,0
USGS,14206950,12/11/2015 17:15,PST,4.92,298,,,0
USGS,14206950,12/11/2015 17:30,PST,5.09,320,,,0
USGS,14206950,12/11/2015 17:45,PST,5.2,336,,,0
USGS,14206950,12/11/2015 18:00,PST,5.27,346,9,55.6,0
USGS,14206950,12/11/2015 18:15,PST,5.36,359,,,0
USGS,14206950,12/11/2015 18:30,PST,5.39,363,,,0
USGS,14206950,12/11/2015 18:45,PST,5.45,372,,,0
USGS,14206950,12/11/2015 19:00,PST,5.48,377,9,36.9,0
USGS,14206950,12/11/2015 19:15,PST,5.49,378,,,0
USGS,14206950,12/11/2015 19:30,PST,5.48,377,,,0
USGS,14206950,12/11/2015 19:45,PST,5.44,371,,,0
USGS,14206950,12/11/2015 20:00,PST,5.46,374,9,32.4,0
USGS,14206950,12/11/2015 20:15,PST,5.45,372,,,0
USGS,14206950,12/11/2015 20:30,PST,5.45,372,,,0
USGS,14206950,12/11/2015 20:45,PST,5.45,372,,,0
USGS,14206950,12/11/2015 21:00,PST,5.44,371,9,28.3,0
USGS,14206950,12/11/2015 21:15,PST,5.4,365,,,0
USGS,14206950,12/11/2015 21:30,PST,5.41,366,,,0
USGS,14206950,12/11/2015 21:45,PST,5.44,371,,,0
USGS,14206950,12/11/2015 22:00,PST,5.42,368,9,30.5,0
USGS,14206950,12/11/2015 22:15,PST,5.44,371,,,0
USGS,14206950,12/11/2015 22:30,PST,5.45,372,,,0
USGS,14206950,12/11/2015 22:45,PST,5.53,384,,,0
USGS,14206950,12/11/2015 23:00,PST,5.57,390,8.9,32.4,0
USGS,14206950,12/11/2015 23:15,PST,5.58,391,,,0
USGS,14206950,12/11/2015 23:30,PST,5.6,394,,,0
USGS,14206950,12/11/2015 23:45,PST,5.65,402,,,0
USGS,14206950,12/12/2015 0:00,PST,5.69,408,8.8,36,0
USGS,14206950,12/12/2015 0:15,PST,5.71,411,,,0
USGS,14206950,12/12/2015 0:30,PST,5.73,414,,,0
USGS,14206950,12/12/2015 0:45,PST,5.77,420,,,0
USGS,14206950,12/12/2015 1:00,PST,5.78,422,8.8,33.5,0
USGS,14206950,12/12/2015 1:15,PST,5.82,428,,,0
USGS,14206950,12/12/2015 1:30,PST,5.89,439,,,0
USGS,14206950,12/12/2015 1:45,PST,5.88,437,,,0
USGS,14206950,12/12/2015 2:00,PST,5.89,439,8.7,33.4,0
USGS,14206950,12/12/2015 2:15,PST,5.92,443,,,0
USGS,14206950,12/12/2015 2:30,PST,5.89,439,,,0
USGS,14206950,12/12/2015 2:45,PST,5.95,448,,,0
USGS,14206950,12/12/2015 3:00,PST,5.93,445,8.6,27.3,0
USGS,14206950,12/12/2015 3:15,PST,5.95,448,,,0
USGS,14206950,12/12/2015 3:30,PST,5.85,433,,,0
USGS,14206950,12/12/2015 3:45,PST,5.91,442,,,0
USGS,14206950,12/12/2015 4:00,PST,5.88,437,8.6,26.8,0
USGS,14206950,12/12/2015 4:15,PST,5.84,431,,,0
USGS,14206950,12/12/2015 4:30,PST,5.84,431,,,0
USGS,14206950,12/12/2015 4:45,PST,5.82,428,,,0
USGS,14206950,12/12/2015 5:00,PST,5.81,426,8.6,26.7,0
USGS,14206950,12/12/2015 5:15,PST,5.81,426,,,0
USGS,14206950,12/12/2015 5:30,PST,5.72,413,,,0
USGS,14206950,12/12/2015 5:45,PST,5.75,417,,,0
USGS,14206950,12/12/2015 6:00,PST,5.76,419,8.6,27.9,0
USGS,14206950,12/12/2015 6:15,PST,5.67,405,,,0
USGS,14206950,12/12/2015 6:30,PST,5.66,404,,,0
USGS,14206950,12/12/2015 6:45,PST,5.65,402,,,0
USGS,14206950,12/12/2015 7:00,PST,5.62,397,8.6,28.4,0
USGS,14206950,12/12/2015 7:15,PST,5.58,391,,,0
USGS,14206950,12/12/2015 7:30,PST,5.58,391,,,0
USGS,14206950,12/12/2015 7:45,PST,5.54,385,,,0
USGS,14206950,12/12/2015 8:00,PST,5.51,381,8.6,30.1,0
USGS,14206950,12/12/2015 8:15,PST,5.49,378,,,0
USGS,14206950,12/12/2015 8:30,PST,5.44,371,,,0
USGS,14206950,12/12/2015 8:45,PST,5.46,374,,,0
USGS,14206950,12/12/2015 9:00,PST,5.41,366,8.6,29.6,0
USGS,14206950,12/12/2015 9:15,PST,5.41,366,,,0
USGS,14206950,12/12/2015 9:30,PST,5.36,359,,,0
USGS,14206950,12/12/2015 9:45,PST,5.36,359,,,0
USGS,14206950,12/12/2015 10:00,PST,5.37,360,8.6,28.2,0
USGS,14206950,12/12/2015 10:15,PST,5.38,362,,,0
USGS,14206950,12/12/2015 10:30,PST,5.43,369,,,0
USGS,14206950,12/12/2015 10:45,PST,5.45,372,,,0
USGS,14206950,12/12/2015 11:00,PST,5.49,378,8.7,26.5,0
USGS,14206950,12/12/2015 11:15,PST,5.51,381,,,0
USGS,14206950,12/12/2015 11:30,PST,5.51,381,,,0
USGS,14206950,12/12/2015 11:45,PST,5.58,391,,,0
USGS,14206950,12/12/2015 12:00,PST,5.59,393,8.6,28.7,0
USGS,14206950,12/12/2015 12:15,PST,5.61,396,,,0
USGS,14206950,12/12/2015 12:30,PST,5.65,402,,,0
USGS,14206950,12/12/2015 12:45,PST,5.64,400,,,0
USGS,14206950,12/12/2015 13:00,PST,5.65,402,8.6,25,0
USGS,14206950,12/12/2015 13:15,PST,5.66,404,,,0
USGS,14206950,12/12/2015 13:30,PST,5.64,400,,,0
USGS,14206950,12/12/2015 13:45,PST,5.68,407,,,0
USGS,14206950,12/12/2015 14:00,PST,5.71,411,8.6,23.7,0
USGS,14206950,12/12/2015 14:15,PST,5.73,414,,,0
USGS,14206950,12/12/2015 14:30,PST,5.75,417,,,0
USGS,14206950,12/12/2015 14:45,PST,5.74,416,,,0
USGS,14206950,12/12/2015 15:00,PST,5.75,417,8.6,22.9,0
USGS,14206950,12/12/2015 15:15,PST,5.77,420,,,0
USGS,14206950,12/12/2015 15:30,PST,5.82,428,,,0
USGS,14206950,12/12/2015 15:45,PST,5.88,437,,,0
USGS,14206950,12/12/2015 16:00,PST,5.92,443,8.6,23.1,0
USGS,14206950,12/12/2015 16:15,PST,5.92,443,,,0
USGS,14206950,12/12/2015 16:30,PST,5.97,451,,,0
USGS,14206950,12/12/2015 16:45,PST,6.02,459,,,0
USGS,14206950,12/12/2015 17:00,PST,6.04,462,8.6,25.1,0
USGS,14206950,12/12/2015 17:15,PST,6.05,464,,,0
USGS,14206950,12/12/2015 17:30,PST,6.13,477,,,0
USGS,14206950,12/12/2015 17:45,PST,6.1,472,,,0
USGS,14206950,12/12/2015 18:00,PST,6.08,469,8.6,35.5,0
USGS,14206950,12/12/2015 18:15,PST,6.11,474,,,0
USGS,14206950,12/12/2015 18:30,PST,6.11,474,,,0
USGS,14206950,12/12/2015 18:45,PST,6.14,478,,,0
USGS,14206950,12/12/2015 19:00,PST,6.18,485,8.7,28.7,0
USGS,14206950,12/12/2015 19:15,PST,6.19,486,,,0
USGS,14206950,12/12/2015 19:30,PST,6.21,490,,,0
USGS,14206950,12/12/2015 19:45,PST,6.21,490,,,0
USGS,14206950,12/12/2015 20:00,PST,6.21,490,8.6,29.1,0
USGS,14206950,12/12/2015 20:15,PST,6.24,495,,,0
USGS,14206950,12/12/2015 20:30,PST,6.27,499,,,0
USGS,14206950,12/12/2015 20:45,PST,6.28,501,,,0
USGS,14206950,12/12/2015 21:00,PST,6.34,511,8.6,28.4,0
USGS,14206950,12/12/2015 21:15,PST,6.31,506,,,0
USGS,14206950,12/12/2015 21:30,PST,6.39,519,,,0
USGS,14206950,12/12/2015 21:45,PST,6.38,518,,,0
USGS,14206950,12/12/2015 22:00,PST,6.48,534,8.6,26.6,0
USGS,14206950,12/12/2015 22:15,PST,6.44,528,,,0
USGS,14206950,12/12/2015 22:30,PST,6.47,533,,,0
USGS,14206950,12/12/2015 22:45,PST,6.47,533,,,0
USGS,14206950,12/12/2015 23:00,PST,6.53,543,8.6,28.2,0
USGS,14206950,12/12/2015 23:15,PST,6.58,551,,,0
USGS,14206950,12/12/2015 23:30,PST,6.57,550,,,0
USGS,14206950,12/12/2015 23:45,PST,6.64,561,,,0
USGS,14206950,12/13/2015 0:00,PST,6.66,565,8.6,27.6,0
USGS,14206950,12/13/2015 0:15,PST,6.65,563,,,0
USGS,14206950,12/13/2015 0:30,PST,6.71,573,,,0
USGS,14206950,12/13/2015 0:45,PST,6.72,575,,,0
USGS,14206950,12/13/2015 1:00,PST,6.72,575,8.6,26.2,0
USGS,14206950,12/13/2015 1:15,PST,6.72,575,,,0
USGS,14206950,12/13/2015 1:30,PST,6.73,577,,,0
USGS,14206950,12/13/2015 1:45,PST,6.71,573,,,0
USGS,14206950,12/13/2015 2:00,PST,6.7,572,8.6,25.6,0
USGS,14206950,12/13/2015 2:15,PST,6.74,579,,,0
USGS,14206950,12/13/2015 2:30,PST,6.69,570,,,0
USGS,14206950,12/13/2015 2:45,PST,6.65,563,,,0
USGS,14206950,12/13/2015 3:00,PST,6.69,570,8.6,24.5,0
USGS,14206950,12/13/2015 3:15,PST,6.6,555,,,0
USGS,14206950,12/13/2015 3:30,PST,6.58,551,,,0
USGS,14206950,12/13/2015 3:45,PST,6.55,546,,,0
USGS,14206950,12/13/2015 4:00,PST,6.54,544,8.6,24.6,0
USGS,14206950,12/13/2015 4:15,PST,6.49,536,,,0
USGS,14206950,12/13/2015 4:30,PST,6.45,529,,,0
USGS,14206950,12/13/2015 4:45,PST,6.41,523,,,0
USGS,14206950,12/13/2015 5:00,PST,6.37,516,8.6,25.4,0
USGS,14206950,12/13/2015 5:15,PST,6.34,511,,,0
USGS,14206950,12/13/2015 5:30,PST,6.32,508,,,0
USGS,14206950,12/13/2015 5:45,PST,6.28,501,,,0
USGS,14206950,12/13/2015 6:00,PST,6.24,495,8.6,26.6,0
USGS,14206950,12/13/2015 6:15,PST,6.17,483,,,0
USGS,14206950,12/13/2015 6:30,PST,6.19,486,,,0
USGS,14206950,12/13/2015 6:45,PST,6.15,480,,,0
USGS,14206950,12/13/2015 7:00,PST,6.1,472,8.6,28.3,0
USGS,14206950,12/13/2015 7:15,PST,6.13,477,,,0
USGS,14206950,12/13/2015 7:30,PST,6.05,464,,,0
USGS,14206950,12/13/2015 7:45,PST,6.02,459,,,0
USGS,14206950,12/13/2015 8:00,PST,5.99,454,8.6,27.8,0
